Entrez,Term
4345657,GO:0009409
4336753,GO:0009408
4336753,GO:0009409
4336753,GO:0009414
4340276,GO:0009408
4347848,GO:0009408
4347717,GO:0009411
4325444,GO:0009411
4352411,GO:0009793
4352411,GO:0009411
4332286,GO:0009423
4332286,GO:0009411
4326889,GO:0009411
4326889,GO:0000162
4326889,GO:0042742
4349157,GO:0009411
4346529,GO:0009411
4346529,GO:0009414
4344612,GO:0006979
4344612,GO:0009411
4344612,GO:0009651
4341584,GO:0009411
4334901,GO:0009718
4334901,GO:0009411
4343313,GO:0009718
4343313,GO:0009411
4351321,GO:0009718
4351321,GO:0050832
4351321,GO:0009411
4351321,GO:0006952
4351321,GO:0046688
4349607,GO:0009718
4349607,GO:0009411
4331443,GO:0002213
4331443,GO:0009411
4331443,GO:0009617
4331443,GO:0009620
4343822,GO:0009411
4343827,GO:0009411
4341689,GO:0009411
4350337,GO:0009411
4329137,GO:0009414
4329137,GO:0009411
4329137,GO:0009651
4344916,GO:0009411
4337000,GO:0009411
4338239,GO:0009411
4342895,GO:0009411
4332513,GO:0009411
4335168,GO:0009753
4335168,GO:0009314
4337078,GO:0009314
4326910,GO:0007229
4326910,GO:0042273
4326910,GO:0009314
4334379,GO:0009314
4327169,GO:0048653
4327169,GO:0052386
4327169,GO:0009414
4327169,GO:0009733
4327169,GO:0048364
4327256,GO:0009733
4327256,GO:0060776
4327256,GO:0010928
4327256,GO:0010305
4327256,GO:0001558
4327256,GO:0051510
4327256,GO:0048366
4328063,GO:0009409
4335126,GO:0002213
4338850,GO:0051781
4338850,GO:0010311
4338850,GO:0010286
4338850,GO:0071365
4338850,GO:0031146
4341476,GO:0009723
4343597,GO:0009408
4343597,GO:0009409
4343597,GO:0009414
4346730,GO:0010212
4346730,GO:0010332
4346794,GO:0010212
4346794,GO:0010332
4346794,GO:0009314
9266421,GO:0008152
4349150,GO:0009611
4349423,GO:0009611
4350590,GO:0050832
4350590,GO:0016567
4350590,GO:0009734
4324638,GO:0045141
4324638,GO:0060629
4325442,GO:0048444
4325442,GO:0006184
4325442,GO:0042254
4325442,GO:0045892
4325442,GO:0010077
4330795,GO:0009734
4331880,GO:0048577
4331880,GO:0048579
4331880,GO:0007623
4331880,GO:0010081
9268106,GO:0010228
9268106,GO:0009414
9268106,GO:0009651
9268106,GO:0009738
9268106,GO:0010029
4347871,GO:0016553
4347871,GO:0009631
4347871,GO:0045087
4347871,GO:0043489
4327198,GO:0009651
4331590,GO:0009408
4331590,GO:0046686
4327388,GO:0046686
4327388,GO:0006950
4334071,GO:0042742
4334071,GO:0016048
4334071,GO:0009908
4334071,GO:0044030
4334071,GO:0009909
4334071,GO:0010468
4337928,GO:0032502
4337928,GO:0010224
4335547,GO:0006414
4335547,GO:0000462
4341775,GO:0015914
4334177,GO:0010089
4334177,GO:0009651
4337476,GO:0006796
4328435,GO:0009415
4328435,GO:0050801
4328435,GO:0009651
4328435,GO:0050832
4326161,GO:0046688
4337331,GO:0009737
4337331,GO:0006511
4336856,GO:0009414
4336856,GO:0000027
4336856,GO:0042542
4336856,GO:0009753
4336856,GO:0009751
4336856,GO:0009409
4336856,GO:0009408
4336856,GO:0042742
4346540,GO:0009414
4346540,GO:0042742
4346540,GO:0042542
4346540,GO:0009753
4346540,GO:0009751
4346540,GO:0009409
4346540,GO:0009408
4332773,GO:0009753
4332773,GO:0042742
4332773,GO:0009409
4332773,GO:0009751
4332773,GO:0042542
4332773,GO:0009414
4351513,GO:0009409
4340887,GO:0009414
4340887,GO:0009409
4340887,GO:0009408
4340887,GO:0009751
4340887,GO:0009753
4340887,GO:0042542
4340887,GO:0042742
4344523,GO:0050832
4344523,GO:0009414
4344523,GO:0009651
4344523,GO:0009737
4344523,GO:0042542
4348608,GO:0006414
4348608,GO:0000028
4324671,GO:0042542
4324671,GO:0009737
4324671,GO:0009414
4324671,GO:0006412
4324671,GO:0009651
4349810,GO:0009651
4349810,GO:0009737
4349810,GO:0042542
4349810,GO:0042742
4349810,GO:0009414
4349810,GO:0006412
4349810,GO:0050832
4348607,GO:0006407
4348607,GO:0042542
4348607,GO:0009737
4348607,GO:0009651
4348607,GO:0009414
4348607,GO:0050832
4348607,GO:0006412
4343869,GO:0009651
4350516,GO:0009737
4350516,GO:0042542
4350516,GO:0009651
4350516,GO:0009414
4350516,GO:0042742
4333016,GO:0006364
4333016,GO:0042274
4333016,GO:0009737
4333016,GO:0009651
4333016,GO:0009414
4333016,GO:0006412
4333016,GO:0050832
4333016,GO:0042742
4333016,GO:0040007
4333016,GO:0042542
4343945,GO:0006364
4343945,GO:0040007
4343945,GO:0042274
4338485,GO:0042274
4338485,GO:0006364
4329042,GO:0042542
4329042,GO:0009651
4329042,GO:0009414
4329042,GO:0050832
4329042,GO:0042742
4329042,GO:0009737
4346889,GO:0055070
4330996,GO:0009742
4346848,GO:0010229
4346848,GO:0048316
4346848,GO:0050832
4346848,GO:0042742
4346848,GO:0009414
4339683,GO:0009409
4339683,GO:0009651
4339683,GO:0007264
4339683,GO:0006913
4339683,GO:0009737
4339683,GO:0006886
4339683,GO:0006970
4343710,GO:0046686
4343710,GO:0006099
4333799,GO:0009793
4349863,GO:0009733
4349863,GO:0009611
4349863,GO:0048767
4349863,GO:0009845
4349863,GO:0051301
4349863,GO:0009416
4333901,GO:0050832
4333901,GO:0006979
4333901,GO:0045333
4342248,GO:0007623
4342248,GO:0010225
4342248,GO:0010332
4342248,GO:0051726
4342248,GO:0006325
4342248,GO:0006281
4347422,GO:0009955
4325478,GO:0009409
4325478,GO:0009414
4325478,GO:0042742
4325478,GO:0042273
4325478,GO:0009751
4325478,GO:0009408
4325478,GO:0009753
4325478,GO:0042542
4332159,GO:0051781
4332159,GO:0051512
4332159,GO:0048366
4332159,GO:0009751
4332159,GO:0009733
4332159,GO:0009723
4332159,GO:0009741
4332159,GO:0008283
4332159,GO:0009742
4347885,GO:0009742
4347885,GO:0050832
4347885,GO:0032929
4347885,GO:0046686
4347885,GO:0009753
4347885,GO:0010043
4347885,GO:0043903
4347885,GO:0009414
4347885,GO:0009610
4347885,GO:0009651
4347885,GO:0006979
4338208,GO:0009651
4338208,GO:0009409
4338208,GO:0009414
4338208,GO:0002213
4338208,GO:0009611
4338208,GO:0009753
4338208,GO:0080027
4338208,GO:0046688
4328818,GO:0009817
4335543,GO:0071215
4330628,GO:0010200
4333620,GO:0009742
4333620,GO:0009741
4351974,GO:0010150
4351974,GO:0010271
4351974,GO:0010380
4351974,GO:0090359
4329616,GO:0010200
4338918,GO:0002237
4338918,GO:0032494
4338918,GO:0042742
4328741,GO:0006950
4328741,GO:0009611
4328741,GO:0010229
4349386,GO:0048316
4349386,GO:0010229
4340071,GO:0050832
4340071,GO:0048316
4340071,GO:0010229
4340071,GO:0009651
4340071,GO:0009414
4349299,GO:0042742
4349299,GO:0009611
4349299,GO:0050832
4349299,GO:0009414
4349302,GO:0009414
4347909,GO:0002213
4333147,GO:0009611
4333147,GO:0042742
4333147,GO:0050832
4347936,GO:0048316
4347936,GO:0010229
4340201,GO:0006334
4340199,GO:0009751
4340220,GO:0009788
4340220,GO:0009409
4340220,GO:0042742
4340220,GO:0048316
4340220,GO:0010229
4329384,GO:0051321
4329384,GO:0009555
4329384,GO:0048658
4329384,GO:0048653
4329384,GO:0048656
4329384,GO:0010584
4333759,GO:0019252
4333759,GO:0007165
4338104,GO:0009845
4338104,GO:0006970
4338104,GO:0009414
4338104,GO:0009651
4338104,GO:0009724
4338104,GO:0009738
4328916,GO:0009724
4328916,GO:0009408
4328916,GO:0009845
4328916,GO:0009737
4328916,GO:0009409
4328916,GO:0009414
4328916,GO:0009738
4328916,GO:0009651
4332548,GO:0009651
4332548,GO:2000033
4332548,GO:0045926
4332548,GO:0009738
4332548,GO:0009737
4341193,GO:0042542
4341193,GO:0009788
4341193,GO:0009845
4341193,GO:0009738
4341308,GO:0009845
4341308,GO:0009409
4341308,GO:0009414
4341308,GO:0009737
4341308,GO:0009738
4349472,GO:0045926
4349472,GO:0048623
4349472,GO:0009738
4349472,GO:2000033
4332374,GO:0009409
4332374,GO:0009788
4332374,GO:0009939
4332374,GO:0010030
4332374,GO:0010118
4332374,GO:0048838
4332374,GO:0046688
4332374,GO:0010360
4332374,GO:0010119
4332374,GO:0010150
4332374,GO:0009414
4332374,GO:0009737
4332374,GO:0009658
4324414,GO:0009644
4324414,GO:0042549
4325851,GO:0080005
4325851,GO:0009767
9269413,GO:0009409
4324182,GO:0009651
4328306,GO:0006970
4328306,GO:0006979
4328306,GO:0009414
4328306,GO:0009753
4328306,GO:0009751
4328306,GO:0009651
4328306,GO:0009409
4328505,GO:0009737
4328768,GO:0006470
4329881,GO:0006470
4330377,GO:0009933
4330377,GO:0009826
4330377,GO:0006355
4330377,GO:0010074
4332509,GO:0010440
4332509,GO:0009738
4332509,GO:0009611
4332509,GO:0050832
4335480,GO:0006470
4338531,GO:0009414
4339454,GO:0009724
4339454,GO:0009788
4339454,GO:0010119
4339454,GO:0009737
4339454,GO:0009738
4339797,GO:0010119
4339797,GO:0009409
4339797,GO:0009737
4339797,GO:0048623
4339797,GO:0048364
4339797,GO:0009788
4339797,GO:0009414
4339797,GO:2000038
4340303,GO:0009409
4340303,GO:0009414
4340303,GO:0009737
4341433,GO:0050688
4341949,GO:0044419
4341949,GO:0042742
4343331,GO:0042594
4343331,GO:0010966
4343331,GO:0055062
4343629,GO:0006470
4352791,GO:0009651
4352791,GO:0010236
4352791,GO:0010189
4349433,GO:0060548
4349433,GO:0015996
4349433,GO:0015995
4349433,GO:0010150
4349433,GO:0042542
4349433,GO:0046686
4349433,GO:0051607
4349433,GO:0006952
4349433,GO:0009408
4349433,GO:0010027
4349187,GO:0006749
4349187,GO:0009407
4328259,GO:0016104
4338097,GO:0007623
4338097,GO:0016132
4338097,GO:0009651
4334382,GO:0009629
4334382,GO:0042742
4334382,GO:0009851
4334382,GO:0009688
4330077,GO:0010167
4330077,GO:0060359
4330077,GO:0051410
4330077,GO:0046686
4330077,GO:0009851
4330077,GO:0009970
4330077,GO:0019499
4339794,GO:0045892
4339794,GO:0009793
4339794,GO:0010100
4326441,GO:0006281
4326441,GO:0010332
4349477,GO:0007029
4349477,GO:0009834
4349477,GO:0006611
4347141,GO:0009651
4347141,GO:0006865
4347141,GO:0009788
4347141,GO:0009414
4347141,GO:0006979
4347141,GO:0006950
4347141,GO:0009738
4325312,GO:0009409
4325312,GO:0009734
4325312,GO:0032502
4330711,GO:0035304
4330711,GO:0019684
4330711,GO:0019344
4330711,GO:0010189
4330711,GO:0009658
4330711,GO:0000302
4330711,GO:0009416
4330711,GO:0009644
4330711,GO:0009645
4329567,GO:0050832
4329567,GO:0050821
4329567,GO:0042742
4329567,GO:0009816
4329567,GO:0009626
4329567,GO:0002679
4336469,GO:0007131
4336469,GO:0006302
4336469,GO:0042138
4337734,GO:0042742
4337734,GO:0048316
4337734,GO:0009626
4337734,GO:0050832
4337734,GO:0009611
4337734,GO:0031348
4326993,GO:0010229
4326993,GO:0048316
4336231,GO:0002238
4336231,GO:0050832
4325905,GO:0009739
4325905,GO:0006974
4325905,GO:0048316
4352739,GO:0006974
4324351,GO:0006952
4342501,GO:0006952
4333307,GO:0015848
4333307,GO:0010150
4333307,GO:2000028
4332090,GO:0010025
4332090,GO:0042761
4339645,GO:0006633
4324516,GO:0006633
4324516,GO:0016126
4324516,GO:0010025
4324516,GO:0007030
4324516,GO:0009651
4324516,GO:0046520
4324516,GO:0006816
4324825,GO:0006631
4324825,GO:0000041
4324825,GO:0010345
4333518,GO:0048573
4333518,GO:0009651
4333518,GO:0048527
4333518,GO:0009414
4333518,GO:0009737
4333518,GO:0009408
4333518,GO:0010541
4333518,GO:0009817
4333518,GO:0009409
4333518,GO:0018342
4333518,GO:0009845
4333518,GO:0018345
4345683,GO:0006995
4337457,GO:0006995
4347066,GO:0006995
4331006,GO:0006995
4334598,GO:0009615
4334598,GO:0006950
4332416,GO:0009615
4332416,GO:0006950
4333009,GO:0042742
4333009,GO:0050832
4333009,GO:0009753
4333009,GO:0009409
4333009,GO:0009408
4333009,GO:0009414
4333009,GO:0009651
4333009,GO:0009737
4333009,GO:0009751
4327953,GO:0009737
4327953,GO:0002213
4327953,GO:0009414
4327953,GO:0009611
4327953,GO:0009651
4327953,GO:0009408
4327953,GO:0050832
4349702,GO:0009737
4349702,GO:0009751
4349702,GO:0009753
4349702,GO:0007568
4349702,GO:0009414
4349702,GO:0009651
4349702,GO:0009409
4349702,GO:0009408
4349702,GO:0050832
4349702,GO:0042742
4333011,GO:0007568
4333011,GO:0009414
4333011,GO:0009651
4333011,GO:0009751
4333011,GO:0042742
4333011,GO:0050832
4351461,GO:0009637
4351461,GO:0016132
4332481,GO:0009414
4332481,GO:0009409
4332936,GO:0009409
4351419,GO:0007165
4351419,GO:0009651
4324695,GO:0043266
4324695,GO:0019722
4324695,GO:0009738
4324695,GO:0005513
4334535,GO:0042742
4334535,GO:0006561
4334535,GO:0009414
4334535,GO:0009688
4334535,GO:0009750
4334535,GO:0010115
4334535,GO:0010182
4325591,GO:0009651
4325591,GO:0009414
4325591,GO:0042542
4325591,GO:0009751
4325591,GO:0009753
4328609,GO:0009651
4328609,GO:0009753
4328609,GO:0009611
4328609,GO:0006950
4328609,GO:0009414
4329544,GO:0009414
4329544,GO:0009753
4329544,GO:0009611
4329544,GO:0006950
4329544,GO:0009651
4334392,GO:0009751
4334392,GO:0006950
4334392,GO:0009651
4334392,GO:0009414
4334393,GO:0006950
4334393,GO:0009753
4334393,GO:0009611
4334393,GO:0009414
4334393,GO:0009651
4334393,GO:0009788
4334395,GO:0042542
4334395,GO:0009651
4334395,GO:0006950
4334395,GO:0009414
4334395,GO:0009409
4338345,GO:0009651
4338345,GO:0009414
4338345,GO:0009753
4338345,GO:0006950
4346945,GO:0009723
4346945,GO:0009651
4346945,GO:0009611
4346945,GO:0009407
4346945,GO:0009863
4346945,GO:0009751
4346945,GO:0009738
4346945,GO:0009733
4346945,GO:0009414
4346945,GO:0009409
4346945,GO:0042542
4346945,GO:0042538
4346945,GO:0010583
4346945,GO:0010363
4346945,GO:0010286
4346945,GO:0009867
4346945,GO:0006612
4341727,GO:0009826
4341727,GO:0000096
4341727,GO:0006546
4341727,GO:0006636
4341727,GO:0006733
4341727,GO:0015994
4341727,GO:0019216
4341727,GO:0019288
4341727,GO:0019748
4341727,GO:0009409
4341727,GO:0009739
4341727,GO:0030154
4341727,GO:0031347
4341727,GO:0031408
4341727,GO:0044272
4341727,GO:0045893
4341727,GO:0006979
4341727,GO:0009416
4341727,GO:0009266
4341727,GO:0009117
4341727,GO:0009108
4341727,GO:0009106
4341727,GO:0009072
4341727,GO:0008652
4341727,GO:0033231
4341727,GO:0009740
4341727,GO:0009695
4341727,GO:0009915
4341727,GO:0009965
4341727,GO:0010189
4330437,GO:0006979
4330437,GO:0010189
4332852,GO:0042254
4337853,GO:0006606
4328725,GO:0006970
4328725,GO:0009408
4328725,GO:0009651
4328725,GO:0009737
4328725,GO:0009753
4328725,GO:0009751
4328725,GO:0010332
4324499,GO:0010332
4324499,GO:0050832
4324499,GO:0009414
4324499,GO:0009651
4338235,GO:0010332
4338366,GO:0010332
4339075,GO:0010332
4341294,GO:0010332
4342162,GO:0008615
4343325,GO:0010224
4344635,GO:0051762
4344635,GO:0051607
4347937,GO:0008615
9268289,GO:0009751
9268289,GO:0006995
9268289,GO:0009739
9268289,GO:0009737
9268289,GO:0009735
9268289,GO:0009733
9268289,GO:0009651
9268289,GO:0009560
9268289,GO:0006952
9268289,GO:0006397
4345682,GO:0006397
4345682,GO:0006995
4347721,GO:0009615
4327242,GO:0045492
4339921,GO:0009409
4339921,GO:0009611
4339921,GO:0050832
4337434,GO:0032365
4337434,GO:0050832
4337434,GO:0009611
4337434,GO:0009409
4337434,GO:0009414
4337434,GO:0009651
4332223,GO:0006858
4332223,GO:0006970
4332223,GO:0050832
4332223,GO:0042742
4332223,GO:0015908
4332223,GO:0009409
4332223,GO:0009651
4332223,GO:0009611
4334699,GO:0006635
4334699,GO:0050832
4334699,GO:0009611
4326686,GO:0010373
4326686,GO:0042445
4326686,GO:0009809
4326686,GO:0009741
4326686,GO:0001944
4327572,GO:0010928
4327572,GO:0010311
4327572,GO:0048527
4327572,GO:0009926
4327572,GO:0009414
4327572,GO:0009409
4331690,GO:0010431
4335803,GO:0045892
4338423,GO:0009741
4338423,GO:0009742
4344289,GO:0010431
4344462,GO:0009908
4344462,GO:0008380
4334528,GO:0009790
4334528,GO:0009651
4334528,GO:0009414
4334528,GO:0009408
4329640,GO:0009628
4330111,GO:0009651
4330111,GO:0009693
4330111,GO:0009873
4343699,GO:0009651
4341435,GO:0009451
4340477,GO:0010476
4352923,GO:0043289
4352923,GO:0015995
4352923,GO:0016117
4352923,GO:0016121
4352923,GO:0016124
4352923,GO:0006636
4352923,GO:0006950
4352923,GO:0010304
4352923,GO:0006655
4352923,GO:0006098
4352923,GO:0019288
4325309,GO:0048316
4327868,GO:0033330
4327868,GO:0033303
4325771,GO:0006970
4325771,GO:0009737
4325771,GO:0009686
4325771,GO:0009740
4325771,GO:0048316
4325771,GO:0009651
4325771,GO:0009414
4329546,GO:0006303
4329546,GO:0009314
4329546,GO:0006281
4329812,GO:0010229
4333762,GO:0006952
4334398,GO:0009845
4334398,GO:0048316
4334398,GO:0009651
4334398,GO:0019915
4334744,GO:0009845
4334744,GO:0006694
4334744,GO:0016114
4335744,GO:0009414
4347383,GO:0034059
4347383,GO:0006002
4348238,GO:0009660
4348238,GO:0019252
4348238,GO:0048316
4348238,GO:0009960
4350789,GO:0050832
4352184,GO:0009414
4346927,GO:0015979
4346927,GO:0048366
4346927,GO:0015995
4346927,GO:0009409
4332290,GO:0009073
4332290,GO:0006364
4332290,GO:0006399
4332290,GO:0009658
4332290,GO:0009793
4332290,GO:0016226
4331460,GO:0006979
4331460,GO:0009411
4331460,GO:0009414
4331460,GO:0009688
4331460,GO:0010196
4331460,GO:0016123
4349224,GO:0009416
4338023,GO:0009753
4336765,GO:0010150
4336765,GO:0009863
4342311,GO:0010332
4337187,GO:0010332
4325092,GO:0015829
4325092,GO:0032328
4325092,GO:0015819
4325092,GO:0015809
4325092,GO:0009736
4338844,GO:0030001
4336662,GO:0030968
4336662,GO:0031348
4336662,GO:0006865
4352231,GO:0006865
4352231,GO:0010075
4324989,GO:0046686
4324989,GO:0015812
4324989,GO:0015824
4342166,GO:0046686
4342166,GO:0015812
4342166,GO:0015824
4342166,GO:0006865
4342166,GO:0009651
4336684,GO:0030001
4341650,GO:0006865
4327977,GO:0009734
4325959,GO:0009753
4330195,GO:0006635
4330195,GO:0016558
4341225,GO:0009741
4331822,GO:0042742
4331822,GO:0048316
4331822,GO:0009651
4331822,GO:0009737
4331822,GO:0009414
4331822,GO:0009409
4331822,GO:0006970
4331822,GO:0010229
4345611,GO:0009718
4345611,GO:0009414
4339413,GO:0050832
4339413,GO:0009753
4339413,GO:0009737
4339413,GO:0009646
4339413,GO:0009414
4339413,GO:0010150
4339413,GO:0009651
4327522,GO:0046688
4327522,GO:0009651
4327522,GO:0009414
4327522,GO:0009409
4327522,GO:0000302
4327522,GO:0010038
4327522,GO:0046686
4324802,GO:0009651
4325899,GO:0009651
4325899,GO:0006970
4325899,GO:0009414
4329107,GO:0006970
4329107,GO:0010187
4329107,GO:0010119
4329107,GO:0009737
4329107,GO:0009789
4329107,GO:0000302
4329107,GO:0009414
4329107,GO:0009651
4348636,GO:0050832
4348636,GO:0010043
4348636,GO:0019853
4332836,GO:0051726
4325641,GO:0048653
4327199,GO:0046855
4325062,GO:0046855
4329023,GO:0000003
4329023,GO:0048316
4329023,GO:0019934
4329023,GO:0009739
4329023,GO:0080006
4329023,GO:0009845
4329023,GO:0009651
4329023,GO:0009740
4330549,GO:0043407
4331333,GO:0005982
4331333,GO:0007623
4331333,GO:0005983
4332941,GO:0000911
4332941,GO:0010074
4332941,GO:0000226
4332941,GO:0006406
4332941,GO:0045893
4332941,GO:0043687
4332941,GO:0009909
4332941,GO:0009934
4332941,GO:0048765
4332941,GO:0010090
4332941,GO:0045010
4332941,GO:0007155
4338070,GO:0006913
4338070,GO:0010017
4338070,GO:0010019
4339367,GO:0046855
4340154,GO:0043407
4345438,GO:0000023
4345438,GO:0043085
4345438,GO:0019252
4345438,GO:0005983
4349389,GO:0046855
4350086,GO:0006370
4351645,GO:0051707
4351645,GO:0009628
4351645,GO:0009738
4351645,GO:0009863
4337593,GO:0031347
4337593,GO:0043067
4337593,GO:0052033
4337593,GO:0009611
4337593,GO:0042742
4337593,GO:0050832
4337593,GO:0002237
4337593,GO:0009741
4337593,GO:0009742
4337593,GO:0002238
4349638,GO:0010374
4349638,GO:0010440
4349638,GO:0006351
4349638,GO:0006355
4349638,GO:0007275
4338403,GO:0007623
4324079,GO:0007623
4332446,GO:0007623
4332743,GO:0048653
4332743,GO:0019252
4332743,GO:0043610
4332743,GO:0010229
4337896,GO:0048364
4337896,GO:0009414
4338398,GO:0007623
4340933,GO:0009414
4340933,GO:0048364
4349230,GO:0007623
4343570,GO:0010363
4343570,GO:0010200
4343570,GO:0006364
4343570,GO:0009697
4343570,GO:0009862
4343570,GO:0009409
4343570,GO:0009657
4343570,GO:0006098
4343570,GO:0050832
4343570,GO:0009595
4343570,GO:0009867
4343570,GO:0000165
4343570,GO:0031348
4343570,GO:0010196
4343570,GO:0009767
4343570,GO:0010207
4343570,GO:0006612
4343570,GO:0010310
4343570,GO:0043900
4347166,GO:0009744
4347166,GO:0006364
4347166,GO:0009644
4347166,GO:0010155
4347166,GO:0018298
4347166,GO:0006098
4347166,GO:0019288
4347166,GO:0019761
4347166,GO:0070838
4347166,GO:0030003
4328124,GO:0051607
4328124,GO:0042742
4328124,GO:0016114
4328124,GO:0016099
4335518,GO:0046250
4335518,GO:0050832
4335518,GO:0043693
4335518,GO:0051762
4335529,GO:0042742
4335529,GO:0009753
4326124,GO:0050832
4326124,GO:0009651
4326124,GO:0007031
4326125,GO:0009651
4326125,GO:0050832
4326125,GO:0010229
4326125,GO:0048316
4326125,GO:0009414
4326104,GO:0009651
4326104,GO:0048316
4326104,GO:0010229
4326104,GO:0009414
4326106,GO:0009651
4326106,GO:0048316
4326106,GO:0010229
4326086,GO:0042742
4326086,GO:0009611
4326086,GO:0050832
4326099,GO:0050832
4326099,GO:0042742
4325990,GO:0050832
4325990,GO:0042742
4325990,GO:0009414
4326761,GO:0009651
4326761,GO:0009414
4326237,GO:0009409
4326237,GO:0009611
4326237,GO:0010229
4326237,GO:0050832
4327667,GO:0010229
4327667,GO:0050832
4327667,GO:0009611
4327667,GO:0048316
4324601,GO:0009414
4324601,GO:0050832
4324606,GO:0009651
4324606,GO:0009414
4325868,GO:0048316
4325868,GO:0010229
4327353,GO:0048316
4327353,GO:0010229
4327615,GO:0050832
4327615,GO:0006914
4324812,GO:0009651
4324812,GO:0042742
4324812,GO:0009414
4325029,GO:0050832
4325029,GO:0048316
4325029,GO:0010229
4325029,GO:0042742
4326937,GO:0042742
4326937,GO:0009611
4326937,GO:0009414
4326402,GO:0009414
4326402,GO:0002237
4326402,GO:0050832
4326402,GO:0048316
4326402,GO:0042742
4326402,GO:0032494
4326402,GO:0010200
4326402,GO:0009651
4326402,GO:0009742
4326402,GO:0010229
4326402,GO:0009741
4328095,GO:0009651
4328095,GO:0009611
4328095,GO:0048316
4328095,GO:0050832
4328095,GO:0042742
4328095,GO:0010229
4328325,GO:0042742
4328408,GO:0048316
4328408,GO:0009611
4328408,GO:0009414
4328408,GO:0050832
4328408,GO:0010229
4329463,GO:0009651
4329463,GO:0009611
4329463,GO:0009414
4329463,GO:0009409
4329463,GO:0050832
4329463,GO:0042742
4329704,GO:0050832
4330151,GO:0048316
4330151,GO:0010229
4330163,GO:0010229
4330163,GO:0009414
4330163,GO:0009611
4330163,GO:0009651
4330163,GO:0042742
4330163,GO:0048316
4330163,GO:0050832
4330326,GO:0009414
4330326,GO:0009611
4330326,GO:0050832
4330905,GO:0042127
4330905,GO:0048316
4330905,GO:0009414
4330905,GO:0009651
4330905,GO:0010229
4330905,GO:0001558
4330905,GO:0022414
9268867,GO:0048316
9268867,GO:0009409
9268867,GO:0009611
9268867,GO:0010229
9268867,GO:0042742
9268867,GO:0050832
4330956,GO:0010229
4331163,GO:0042742
4331177,GO:0010229
4331177,GO:0042742
4331177,GO:0048316
4331177,GO:0050832
4331375,GO:0009414
4331375,GO:0009409
4331375,GO:0009651
4331506,GO:0010229
4331506,GO:0042742
4331507,GO:0009611
4331518,GO:0048316
4331518,GO:0042742
4331518,GO:0010229
4331518,GO:0050832
4331518,GO:0009414
4331625,GO:0009611
4331625,GO:0050832
4331625,GO:0048316
4331625,GO:0042742
4331625,GO:0010229
4331688,GO:0009611
4331688,GO:0042742
4331688,GO:0009414
4331688,GO:0009409
4331688,GO:0009651
4332213,GO:0009409
4332213,GO:0009414
4332213,GO:0042742
4332213,GO:0050832
4332405,GO:0002237
4332405,GO:0009741
4332405,GO:0042742
4332405,GO:0032494
4332405,GO:0010200
4332405,GO:0009742
4332405,GO:0050832
4332462,GO:0010229
4332462,GO:0048316
4332906,GO:0010229
4332906,GO:0045492
4332906,GO:0048316
4332906,GO:0050832
4332906,GO:0009414
4332906,GO:0010413
4332906,GO:0010150
4332906,GO:0009658
4333082,GO:0009611
4333082,GO:0050832
4333082,GO:0048316
4333082,GO:0042742
4333082,GO:0010229
4333082,GO:0009651
4334273,GO:0009651
4334273,GO:0009414
4334605,GO:0050832
4334605,GO:0042742
4334605,GO:0052033
4334605,GO:0010200
4334605,GO:0002237
4334605,GO:0043067
4334605,GO:0009741
4334605,GO:0009742
4334605,GO:0032494
9269222,GO:0048316
9269222,GO:0050832
9269222,GO:0042742
9269222,GO:0010229
9269222,GO:0009697
9269222,GO:0009627
9269222,GO:0009611
4334716,GO:0006487
4334716,GO:0042742
4334727,GO:0010229
4334727,GO:0048316
4334727,GO:0050832
4334756,GO:0009611
4334756,GO:0042742
4334756,GO:0050832
4335004,GO:0009409
4335687,GO:0050832
4335864,GO:0010229
4335864,GO:0042742
4335864,GO:0050832
4335864,GO:0048316
4336242,GO:0048316
4336242,GO:0010229
4336324,GO:0010229
4336324,GO:0042742
4336324,GO:0050832
4336324,GO:0048316
4336539,GO:0009409
4336539,GO:0009414
4336539,GO:0009651
4336539,GO:0006979
4336539,GO:0042542
4336539,GO:0048316
4336539,GO:0010229
4336548,GO:0048316
4336548,GO:0010229
4336578,GO:0010229
9268653,GO:0010229
9268653,GO:0009414
4337021,GO:0048316
4337021,GO:0009414
4337021,GO:0009611
4337021,GO:0010229
4337021,GO:0009409
4337108,GO:0010229
4337108,GO:0048316
4337108,GO:0050832
4337111,GO:0009409
4337111,GO:0010229
4337111,GO:0042742
4337111,GO:0048316
9269838,GO:0050832
9269838,GO:0009611
9269838,GO:0010229
9269838,GO:0042742
9269838,GO:0048316
4337248,GO:0009414
4337248,GO:0009651
4337254,GO:0010229
4337254,GO:0009651
4337254,GO:0048316
4337420,GO:0042742
4337420,GO:0050832
4337452,GO:0042742
4337452,GO:0010229
4337452,GO:0009742
4337452,GO:0050832
4337452,GO:0009741
4337467,GO:0009611
4337467,GO:0010229
4337467,GO:0048316
4337467,GO:0050832
4337522,GO:0048316
4337522,GO:0010229
4337522,GO:0042742
4337522,GO:0050832
4338122,GO:0009658
4338122,GO:0009409
4338122,GO:0010229
4338122,GO:0042742
4338122,GO:0048316
4338399,GO:0009611
4338399,GO:0007623
4339220,GO:0010229
9267456,GO:0009414
9267456,GO:0009651
9267456,GO:0010229
9267456,GO:0042742
9267456,GO:0048316
4340086,GO:0009414
4340086,GO:0009651
4340247,GO:0009651
4340247,GO:0050832
