Child,Ancestor
GO:0034285,GO:0009743
GO:0009399,GO:0071941
GO:0009787,GO:0009966
GO:0033674,GO:0051347
GO:0009807,GO:0009806
GO:1900376,GO:0009889
GO:0009860,GO:0048868
GO:2000904,GO:0010675
GO:0042127,GO:0050794
GO:0006047,GO:0009225
GO:0009960,GO:0003006
GO:0080142,GO:0031326
GO:0080092,GO:2000241
GO:0009226,GO:1901137
GO:0006999,GO:0043933
GO:0052126,GO:0051701
GO:0042851,GO:0006522
GO:0010371,GO:0046890
GO:0009864,GO:0009867
GO:0006524,GO:0006522
GO:0006044,GO:1901071
GO:0009860,GO:0048588
GO:0043410,GO:0001934
GO:0010372,GO:0010371
GO:0009593,GO:0042221
GO:0010639,GO:0033043
GO:0080027,GO:0051707
GO:0000904,GO:0048468
GO:0002833,GO:0002831
GO:0010962,GO:0010675
GO:0034309,GO:0034308
GO:0010371,GO:0010565
GO:0010087,GO:0009888
GO:0052324,GO:0030244
GO:0042539,GO:0009651
GO:0010372,GO:0046889
GO:0009726,GO:0051606
GO:0009700,GO:0046217
GO:0031542,GO:0009963
GO:0043068,GO:0043067
GO:0019685,GO:0015979
GO:0046777,GO:0006468
GO:0045834,GO:0019216
GO:0048868,GO:0003006
GO:0045834,GO:0009893
GO:0009862,GO:0009863
GO:1901420,GO:0048585
GO:0046889,GO:0009891
GO:0048656,GO:0048646
GO:0046217,GO:0052314
GO:0010371,GO:0043455
GO:0071470,GO:0062197
GO:0010118,GO:0009987
GO:0010268,GO:0055088
GO:0018105,GO:0006468
GO:0010167,GO:0010035
GO:0080086,GO:0003006
GO:0097194,GO:0009987
GO:0033048,GO:0045839
GO:0044766,GO:0006810
GO:0033046,GO:0010948
GO:0048481,GO:0003006
GO:0010675,GO:0031323
GO:0051784,GO:0051783
GO:0031507,GO:0097549
GO:0046889,GO:0046890
GO:0042327,GO:0042325
GO:0016032,GO:0044403
GO:0009961,GO:0043200
GO:0009631,GO:0009409
GO:0051592,GO:0010038
GO:0010927,GO:0022607
GO:0009960,GO:0009888
GO:0052541,GO:0009664
GO:0070413,GO:0005991
GO:0004707,GO:0000165
GO:1902579,GO:0051179
GO:0007134,GO:0051326
GO:0015843,GO:0019755
GO:0010480,GO:0048533
GO:0048655,GO:0048658
GO:0045471,GO:0097305
GO:0010372,GO:0031328
GO:0050778,GO:0050776
GO:0010037,GO:1901700
GO:0048445,GO:0048444
GO:0000737,GO:0006308
GO:0009696,GO:0032787
GO:0050826,GO:0009409
GO:0032881,GO:0006109
GO:0051952,GO:0051049
GO:0048448,GO:0048443
GO:0048655,GO:0003006
GO:0033048,GO:0033047
GO:0033048,GO:0033046
GO:0010082,GO:0010075
GO:0043480,GO:0032501
GO:0009744,GO:0034285
GO:0046739,GO:0046794
GO:0048654,GO:0048444
GO:0030007,GO:0055075
GO:0048655,GO:0048654
GO:0042537,GO:0006725
GO:0009968,GO:0009966
GO:0080092,GO:0051239
GO:0009864,GO:0002218
GO:0009696,GO:0042537
GO:0009627,GO:0009814
GO:0009967,GO:0023056
GO:0048281,GO:0003006
GO:0009937,GO:0009966
GO:0051307,GO:1903046
GO:0016126,GO:0006694
GO:0051955,GO:0032890
GO:0009911,GO:0009909
GO:0048577,GO:0048581
GO:0048577,GO:0048585
GO:0051775,GO:0050896
GO:0009626,GO:0034050
GO:0010082,GO:0010015
GO:0010562,GO:0051174
GO:0043408,GO:0001932
GO:0048577,GO:0048587
GO:0007584,GO:0031667
GO:0010371,GO:0019747
GO:0010769,GO:0060284
GO:0009726,GO:0009719
GO:0097306,GO:1901701
GO:0042539,GO:0006971
GO:0048467,GO:0048438
GO:0050778,GO:0002684
GO:0071370,GO:0009739
GO:0009807,GO:0009699
GO:0010448,GO:0035266
GO:0009738,GO:0071215
GO:0019685,GO:0016051
GO:0009739,GO:0009725
GO:0006047,GO:0006040
GO:0009638,GO:0009606
GO:0000165,GO:0035556
GO:0023014,GO:0007165
GO:0000712,GO:0061982
GO:0009864,GO:0002252
GO:0006921,GO:0022411
GO:0010449,GO:0035266
GO:0000904,GO:0000902
GO:0035670,GO:0048440
GO:0033046,GO:0051985
GO:0034052,GO:0043068
GO:0043255,GO:0006109
GO:0051259,GO:0065003
GO:0009967,GO:0010647
GO:0010948,GO:0045786
GO:0070417,GO:0033554
GO:0010372,GO:0062013
GO:0030004,GO:0030003
GO:0010476,GO:0009755
GO:0031507,GO:0031497
GO:1905819,GO:1905818
GO:0031539,GO:0009893
GO:0045839,GO:0045930
GO:0048440,GO:0048437
GO:0010193,GO:0000302
GO:0070592,GO:0044038
GO:0034410,GO:0034406
GO:0045926,GO:0040008
GO:0032885,GO:0032881
GO:0010449,GO:0048364
GO:0009638,GO:0009637
GO:0010014,GO:0032502
GO:0043478,GO:0043476
GO:0071215,GO:0009737
GO:0015695,GO:0006812
GO:0052324,GO:0052541
GO:0009691,GO:0009690
GO:0010043,GO:0010038
GO:0019747,GO:0019216
GO:0010167,GO:1901698
GO:0019253,GO:0019685
GO:0033046,GO:2001251
GO:0048281,GO:0090698
GO:0045930,GO:0045786
GO:0055088,GO:0048878
GO:0006524,GO:0009080
GO:0048655,GO:0090698
GO:0080147,GO:0048765
GO:0031407,GO:0006631
GO:0009099,GO:0006573
GO:0010375,GO:0003002
GO:0002684,GO:0002682
GO:0010962,GO:0032885
GO:0048658,GO:0048856
GO:0019747,GO:0031323
GO:0005513,GO:0009593
GO:0010383,GO:0044036
GO:0052318,GO:0031323
GO:0009697,GO:0072330
GO:0071470,GO:0006970
GO:0034410,GO:0070592
GO:0009787,GO:1905957
GO:0043408,GO:1902531
GO:0006972,GO:0006970
GO:0007130,GO:0007129
GO:0001578,GO:0000226
GO:0045839,GO:0051784
GO:0006045,GO:1901073
GO:0015706,GO:0015698
GO:0097306,GO:0097305
GO:0015708,GO:0098661
GO:0051955,GO:0051952
GO:0070417,GO:0009409
GO:0080142,GO:0010337
GO:0098739,GO:0055085
GO:0006109,GO:0080090
GO:0046688,GO:0010038
GO:0015708,GO:0098657
GO:0043900,GO:0050789
GO:0045841,GO:2000816
GO:0046794,GO:0044766
GO:1900376,GO:0043455
GO:1901073,GO:1901071
GO:0001934,GO:0031401
GO:0042538,GO:0009651
GO:0019216,GO:0080090
GO:0007130,GO:0070192
GO:0007130,GO:0070193
GO:0009817,GO:0009814
GO:0032890,GO:0051049
GO:0030004,GO:0055067
GO:0048469,GO:0048468
GO:1905958,GO:1905957
GO:0009911,GO:0048582
GO:0045841,GO:1902100
GO:1905957,GO:0050794
GO:0048281,GO:0010016
GO:0045165,GO:0030154
GO:0010363,GO:0043067
GO:0010927,GO:0009653
GO:0009911,GO:2000243
GO:0034976,GO:0033554
GO:0023057,GO:0023051
GO:0080136,GO:0080135
GO:0018209,GO:0018193
GO:0017000,GO:0044249
GO:0009968,GO:0048585
GO:0080092,GO:0043900
GO:0080092,GO:0051510
GO:0009860,GO:0009932
GO:0034021,GO:1901700
GO:0043481,GO:0043479
GO:0048658,GO:0003006
GO:0009736,GO:0071368
GO:0060284,GO:0045595
GO:0051607,GO:0002252
GO:0042542,GO:0010035
GO:0071215,GO:0071396
GO:0010647,GO:0010646
GO:0080050,GO:2000241
GO:0048765,GO:0048764
GO:0002253,GO:0050778
GO:1901988,GO:1901987
GO:0048448,GO:0048444
GO:0048767,GO:0048588
GO:0019481,GO:0042853
GO:0052541,GO:0034406
GO:1902533,GO:0009967
GO:0045937,GO:0019220
GO:0010083,GO:0010075
GO:0009729,GO:0009741
GO:0032885,GO:0010556
GO:0010051,GO:0003002
GO:0048654,GO:0048653
GO:0048656,GO:0048455
GO:0048440,GO:0048827
GO:0043406,GO:0071902
GO:0010208,GO:0010927
GO:0034224,GO:0120127
GO:0015837,GO:0071705
GO:0071370,GO:0071396
GO:0015837,GO:0071702
GO:0009729,GO:0009720
GO:0009410,GO:0042221
GO:0045860,GO:0033674
GO:0000187,GO:0043406
GO:0010374,GO:0009791
GO:0048868,GO:0009856
GO:0043406,GO:0043405
GO:0043406,GO:0043410
GO:0043200,GO:0010243
GO:0009806,GO:0009698
GO:0051307,GO:0051321
GO:0009099,GO:0009082
GO:0048764,GO:0048469
GO:0034059,GO:0036293
GO:0010410,GO:0010383
GO:0010081,GO:0048831
GO:0016126,GO:0016125
GO:1901073,GO:0046349
GO:0010581,GO:0010962
GO:1905613,GO:0048638
GO:0000169,GO:0007231
GO:0080022,GO:0048364
GO:0048481,GO:0099402
GO:0010639,GO:0051129
GO:0034052,GO:0010363
GO:0009626,GO:0045087
GO:0071368,GO:0032870
GO:0045165,GO:0048869
GO:2000816,GO:0033048
GO:0046473,GO:0006650
GO:0002218,GO:0002253
GO:0051985,GO:0051983
GO:0010942,GO:0010941
GO:0048658,GO:0048653
GO:0010266,GO:0014070
GO:0015708,GO:0098739
GO:0010120,GO:0052317
GO:0010962,GO:2000112
GO:0009788,GO:1905958
GO:0010450,GO:0010229
GO:0046890,GO:0019216
GO:0006971,GO:0006970
GO:0009738,GO:0009755
GO:0033674,GO:0043549
GO:0048767,GO:0080147
GO:0031408,GO:0031407
GO:1901988,GO:0010948
GO:0010234,GO:0001708
GO:0006309,GO:0000737
GO:0070592,GO:0033692
GO:0055075,GO:0055067
GO:0055075,GO:0055065
GO:0002684,GO:0048518
GO:0071470,GO:0071214
GO:0080086,GO:0048443
GO:0045828,GO:0045834
GO:0071902,GO:0045860
GO:0009967,GO:0009966
GO:0051129,GO:0048523
GO:0051307,GO:0051304
GO:0045839,GO:0010948
GO:0006048,GO:0046349
GO:0010088,GO:0010087
GO:0043068,GO:0010942
GO:0044766,GO:1902579
GO:0043476,GO:0009605
GO:0015843,GO:0015837
GO:0052318,GO:0043455
GO:0009626,GO:0033554
GO:0010337,GO:0010565
GO:0043478,GO:0009411
GO:0010208,GO:0045229
GO:0009080,GO:1901606
GO:0042853,GO:0006524
GO:1901420,GO:1901419
GO:0001934,GO:0001932
GO:0032989,GO:0016043
GO:0006084,GO:0006637
GO:1902100,GO:1902099
GO:0010618,GO:0048646
GO:0010015,GO:0048364
GO:0010450,GO:0035266
GO:0023056,GO:0023051
GO:0010929,GO:0010928
GO:0031507,GO:0006338
GO:0010234,GO:0003006
GO:0031507,GO:0097549
GO:0000165,GO:0023014
GO:0052319,GO:0031326
GO:0009963,GO:0009962
GO:0010234,GO:0048657
GO:0048481,GO:0035670
GO:0051784,GO:0010639
GO:0051607,GO:0009615
GO:0006997,GO:0006996
GO:0009860,GO:0003006
GO:0010120,GO:0044272
GO:0046890,GO:0009889
GO:0080113,GO:0048638
GO:0010929,GO:0009967
GO:0045926,GO:0048519
GO:0048765,GO:0010053
GO:0010053,GO:0010015
GO:0010480,GO:0048653
GO:0048469,GO:0048869
GO:2000037,GO:2000026
GO:0010363,GO:0080135
GO:0009682,GO:0045087
GO:0051307,GO:0045132
GO:0043480,GO:0043476
GO:0018105,GO:0018209
GO:0010266,GO:0033273
GO:0010081,GO:2000241
GO:0009644,GO:0009642
GO:0046349,GO:1901137
GO:0048439,GO:0009908
GO:1901991,GO:0045930
GO:0023056,GO:0048518
GO:0097306,GO:0071310
GO:0009609,GO:0009608
GO:0048439,GO:0003006
GO:0010647,GO:0048522
GO:0048767,GO:0060560
GO:0048455,GO:0048448
GO:0010081,GO:0048580
GO:0002253,GO:0002376
GO:0048657,GO:0003006
GO:0031349,GO:0031347
GO:0000737,GO:0090305
GO:0010648,GO:0010646
GO:0048588,GO:0048468
GO:0080112,GO:0048589
GO:0043405,GO:0071900
GO:0033273,GO:0007584
GO:0009566,GO:0022414
GO:0034059,GO:0006950
GO:0052319,GO:1900376
GO:2001251,GO:0033044
GO:0006047,GO:0006793
GO:0045089,GO:0050778
GO:0007130,GO:0022607
GO:0034410,GO:0051274
GO:0009609,GO:0009617
GO:0010927,GO:0032989
GO:0043405,GO:0043408
GO:0006309,GO:0030262
GO:0042542,GO:0000302
GO:0045841,GO:1901991
GO:0007133,GO:0098764
GO:0051322,GO:0000279
GO:0031146,GO:0043161
GO:0034021,GO:0010035
GO:0048764,GO:0010054
GO:0034309,GO:0046165
GO:0043410,GO:1902533
GO:0052324,GO:0034410
GO:0006921,GO:0097194
GO:0009226,GO:0009225
GO:0015695,GO:0071702
GO:1905958,GO:1901420
GO:0048588,GO:0048589
GO:0009625,GO:0051707
GO:0043200,GO:1901700
GO:0009743,GO:1901700
GO:0052317,GO:0046217
GO:0009967,GO:0048584
GO:0009697,GO:0009696
GO:0048469,GO:0071695
GO:0070413,GO:0033554
GO:1902100,GO:1901988
GO:0080086,GO:0048856
GO:0009740,GO:0010476
GO:0010581,GO:2000904
GO:0080036,GO:0009966
GO:0045937,GO:0010562
GO:0009226,GO:0034654
GO:0031507,GO:0070828
GO:0030262,GO:0006921
GO:0071368,GO:0009735
GO:0045841,GO:0030071
GO:0032881,GO:0060255
GO:0032026,GO:0010038
GO:0000712,GO:0051307
GO:0032103,GO:0048584
GO:0033674,GO:0042327
GO:0009691,GO:0042446
GO:0010083,GO:0048831
GO:0001934,GO:0042327
GO:0002218,GO:0045089
GO:0009817,GO:0050832
GO:0051326,GO:0000279
GO:0048439,GO:0090698
GO:0045089,GO:0032103
GO:0043476,GO:0043473
GO:0010562,GO:0031325
GO:0052324,GO:0009832
GO:0052319,GO:0052318
GO:1901991,GO:1901988
GO:0048657,GO:0048656
GO:1901991,GO:1901990
GO:0009932,GO:0009826
GO:0010224,GO:0009411
GO:0046794,GO:0016032
GO:0070193,GO:0051276
GO:0009862,GO:0009627
GO:0007231,GO:0007165
GO:0031507,GO:0051276
GO:0032989,GO:0048869
GO:0033046,GO:0033045
GO:0009700,GO:0052315
GO:0048657,GO:0030154
GO:0010476,GO:0071370
GO:0043255,GO:0009889
GO:0045860,GO:0045859
GO:0010076,GO:0010074
GO:0031539,GO:0031537
GO:0010208,GO:0009555
GO:0009720,GO:0009726
GO:0051607,GO:0098542
GO:0009720,GO:0009725
GO:1902579,GO:0051704
GO:0009608,GO:0051707
GO:0044000,GO:0052126
GO:0048533,GO:0030154
GO:0055078,GO:0055067
GO:0055078,GO:0055065
GO:0010053,GO:0090558
GO:0032989,GO:0009653
GO:0010374,GO:0090558
GO:0009963,GO:0009891
GO:0034052,GO:0045089
GO:0048588,GO:0016049
GO:0080050,GO:0048580
GO:0001708,GO:0048869
GO:0017000,GO:0016999
GO:0043455,GO:0019222
GO:0010411,GO:0010410
GO:0010053,GO:0090627
GO:0010054,GO:0010053
GO:0009691,GO:0044249
GO:0010045,GO:0010038
GO:0006045,GO:0006044
GO:0009739,GO:1901700
GO:0048281,GO:0010229
GO:0010383,GO:0044264
GO:0071370,GO:1901701
GO:0009960,GO:0048316
GO:0009645,GO:0009642
GO:0010675,GO:0006109
GO:0015691,GO:0000041
GO:0009788,GO:0009968
GO:0090627,GO:0030154
GO:0023014,GO:0006468
GO:0006048,GO:0009226
GO:0043410,GO:0043408
GO:0035335,GO:0006470
GO:0046345,GO:0072329
GO:0009395,GO:0044242
GO:0010729,GO:1903428
GO:0009816,GO:0042742
GO:0035966,GO:0006950
GO:0045857,GO:0040030
GO:0006268,GO:0006261
GO:0043247,GO:0006974
GO:0001944,GO:0072359
GO:0033559,GO:0006631
GO:0051446,GO:0051445
GO:0048482,GO:0003006
GO:0044111,GO:0044419
GO:0002242,GO:0002241
GO:0006863,GO:0015851
GO:0036388,GO:0065004
GO:0044111,GO:0032502
GO:0030186,GO:0043603
GO:0009756,GO:0071322
GO:0007093,GO:1903047
GO:0031341,GO:0050794
GO:0034762,GO:0050794
GO:0009395,GO:0046434
GO:0006625,GO:0072663
GO:0070076,GO:0016577
GO:0010246,GO:0000271
GO:0006121,GO:0022904
GO:0009292,GO:0044764
GO:0010622,GO:0048482
GO:0007140,GO:0048232
GO:0042447,GO:0042445
GO:2000379,GO:2000377
GO:0040020,GO:0051783
GO:0005216,GO:0015318
GO:0007141,GO:0051321
GO:0009902,GO:0009658
GO:0010231,GO:0097437
GO:0009942,GO:0003006
GO:0007281,GO:0048468
GO:0044774,GO:0031570
GO:0051644,GO:0051640
GO:0051785,GO:0051783
GO:0009732,GO:0034287
GO:0010358,GO:0048532
GO:0048766,GO:0000904
GO:0008285,GO:0042127
GO:0010115,GO:1902930
GO:0010352,GO:0098662
GO:0048623,GO:0009845
GO:0022857,GO:0055085
GO:0010728,GO:0031326
GO:0006986,GO:0035966
GO:0009727,GO:0009720
GO:0051175,GO:0031324
GO:0015757,GO:0008645
GO:0009727,GO:0009723
GO:0000086,GO:0000278
GO:0010728,GO:0010310
GO:0048578,GO:0048582
GO:0048578,GO:0048584
GO:0001944,GO:0048731
GO:0048826,GO:0090698
GO:0003018,GO:0003013
GO:0048578,GO:0048586
GO:0080129,GO:0043248
GO:0009560,GO:0007292
GO:0010393,GO:0005976
GO:0043290,GO:0043288
GO:0016558,GO:0015919
GO:0018920,GO:0043436
GO:0009880,GO:0007389
GO:0022857,GO:0005215
GO:0051594,GO:0009732
GO:0070206,GO:0051259
GO:0009749,GO:0009746
GO:0042138,GO:0090305
GO:0016577,GO:0006482
GO:0008214,GO:0006464
GO:0031670,GO:0007584
GO:0005980,GO:0009251
GO:0009793,GO:0009790
GO:0051865,GO:0016567
GO:0045990,GO:0031670
GO:0097190,GO:0006915
GO:0061984,GO:0009892
GO:0009560,GO:0030154
GO:0030497,GO:0006633
GO:0010103,GO:0010016
GO:0015103,GO:0015318
GO:0051594,GO:0009749
GO:0019217,GO:0019216
GO:0072359,GO:0048731
GO:0048482,GO:0090698
GO:0052386,GO:0042545
GO:1905959,GO:0048522
GO:0009299,GO:0016071
GO:1902299,GO:0022402
GO:0048480,GO:0048440
GO:0048766,GO:0048765
GO:0045857,GO:0044092
GO:0044132,GO:0044115
GO:0010729,GO:0010728
GO:0010311,GO:0009791
GO:0010729,GO:0010726
GO:0000086,GO:0044839
GO:0034605,GO:0033554
GO:0042304,GO:0019217
GO:0080033,GO:0010035
GO:0042304,GO:0031326
GO:0040030,GO:0065009
GO:0032409,GO:0065009
GO:1903959,GO:0044070
GO:0031670,GO:0031669
GO:0010225,GO:0009411
GO:0033194,GO:1901700
GO:0006267,GO:1902299
GO:0060429,GO:0009888
GO:0010065,GO:0048508
GO:0007093,GO:0045930
GO:0010232,GO:0003018
GO:0010540,GO:0009926
GO:1903428,GO:0009891
GO:0048826,GO:0009965
GO:0015103,GO:0015698
GO:0034605,GO:0009408
GO:0048825,GO:0048366
GO:0044136,GO:0044132
GO:0080140,GO:0019217
GO:0051026,GO:0022607
GO:0032025,GO:0010038
GO:0044818,GO:0007093
GO:0010726,GO:2000379
GO:0000578,GO:0009880
GO:0140115,GO:0055085
GO:0000281,GO:1903047
GO:0009732,GO:0009746
GO:0030187,GO:0030186
GO:0010424,GO:0032776
GO:0010352,GO:0140115
GO:0005216,GO:0015267
GO:0046345,GO:0046164
GO:0009756,GO:0007165
GO:0030186,GO:0042430
GO:0050665,GO:1903409
GO:0061986,GO:0046015
GO:0010728,GO:1903426
GO:0001736,GO:0007164
GO:0022898,GO:0032409
GO:0009730,GO:0009743
GO:0048479,GO:0048440
GO:1902299,GO:0036388
GO:2000379,GO:0031325
GO:0006625,GO:0006605
GO:0009880,GO:0009790
GO:0006268,GO:0032508
GO:0007143,GO:0140013
GO:0035264,GO:0048589
GO:0031336,GO:0051175
GO:0032204,GO:0033044
GO:0009793,GO:0003006
GO:0010310,GO:2000377
GO:0052545,GO:0033037
GO:0048598,GO:0009790
GO:0000281,GO:0000278
GO:0002009,GO:0048729
GO:0022412,GO:0022414
GO:0016558,GO:0044743
GO:0009760,GO:0019685
GO:1900909,GO:1900908
GO:0005993,GO:0005991
GO:0051175,GO:0042762
GO:0022412,GO:0032504
GO:0050665,GO:0044249
GO:0006349,GO:0040029
GO:0016577,GO:0016570
GO:0042447,GO:0009056
GO:0040020,GO:0051445
GO:0010271,GO:0090056
GO:0005980,GO:0005977
GO:0006312,GO:0006310
GO:0009958,GO:0009630
GO:1901404,GO:1901401
GO:0032412,GO:0022898
GO:0036473,GO:0034599
GO:0010069,GO:0022414
GO:0010729,GO:0031328
GO:0030187,GO:0043604
GO:0030104,GO:0048878
GO:0010101,GO:0010015
GO:0006636,GO:0033559
GO:0007276,GO:0019953
GO:0032204,GO:0065008
GO:0006267,GO:0033260
GO:0097164,GO:0006807
GO:0009902,GO:0019750
GO:0070207,GO:0070206
GO:1903426,GO:2000377
GO:0071514,GO:0006139
GO:0009294,GO:0009292
GO:0051656,GO:0051234
GO:0009561,GO:0032501
GO:0045836,GO:0040020
GO:0000727,GO:0000724
GO:0016444,GO:0006310
GO:1905959,GO:1905957
GO:0007141,GO:0048232
GO:0001736,GO:0001738
GO:0042304,GO:0046890
GO:0034287,GO:0034284
GO:0051260,GO:0051259
GO:0052543,GO:0052386
GO:0010597,GO:0019372
GO:0080033,GO:1901698
GO:0043622,GO:0030865
GO:0033314,GO:0044774
GO:1903409,GO:0009058
GO:0010366,GO:1900912
GO:2000896,GO:1901135
GO:0010069,GO:0009793
GO:0010395,GO:0052546
GO:0033239,GO:0031324
GO:0071322,GO:0009743
GO:0010115,GO:0046890
GO:0019915,GO:0010876
GO:0009823,GO:0042447
GO:0000086,GO:0044772
GO:0015318,GO:0022857
GO:0042793,GO:0006351
GO:0007276,GO:0048609
GO:0048826,GO:0048598
GO:0010048,GO:0009409
GO:0022803,GO:0022857
GO:0005253,GO:0015103
GO:0051026,GO:1903046
GO:0008631,GO:0036473
GO:0009660,GO:0009657
GO:0045990,GO:0006355
GO:0009560,GO:0022412
GO:0051656,GO:0051640
GO:0045492,GO:0045491
GO:0000076,GO:0031570
GO:0002221,GO:0007165
GO:0006625,GO:0043574
GO:0072662,GO:0007031
GO:0097193,GO:0035556
GO:0009793,GO:0048316
GO:0010031,GO:0050879
GO:0007143,GO:0022412
GO:0061984,GO:0031670
GO:0016107,GO:0016115
GO:0051785,GO:0010638
GO:0010351,GO:0015672
GO:1901421,GO:1901419
GO:0048480,GO:0048856
GO:0045848,GO:0048518
GO:0040020,GO:0010564
GO:0045763,GO:0062014
GO:0010115,GO:0031326
GO:1900912,GO:0009890
GO:0043290,GO:0008300
GO:0000578,GO:0009798
GO:0031336,GO:0045763
GO:0006349,GO:0071514
GO:0048508,GO:0003006
GO:0018920,GO:0006793
GO:0007281,GO:0022412
GO:0010395,GO:0010383
GO:0010182,GO:0009756
GO:0045491,GO:0010410
GO:0043247,GO:0000723
GO:0010101,GO:0048528
GO:0030186,GO:0034754
GO:0072662,GO:0033365
GO:0031122,GO:0097435
GO:0010207,GO:0019684
GO:0016107,GO:0006714
GO:0010069,GO:0010070
GO:0010069,GO:0000281
GO:0010021,GO:0009059
GO:0032508,GO:0032392
GO:0090068,GO:0010564
GO:0071322,GO:0071310
GO:0010207,GO:0034622
GO:0007140,GO:0140013
GO:0022412,GO:0009987
GO:0048826,GO:0048825
GO:0080119,GO:0006996
GO:0045013,GO:0045892
GO:0019695,GO:0071704
GO:0048729,GO:0009653
GO:0051445,GO:2000241
GO:0080033,GO:1901700
GO:0052546,GO:0045488
GO:0090626,GO:0090558
GO:0009641,GO:0009639
GO:1901421,GO:0048584
GO:0022898,GO:0034762
GO:0050879,GO:0032501
GO:0052543,GO:0070727
GO:0010389,GO:1901990
GO:0007093,GO:0000278
GO:0045488,GO:0010393
GO:0030187,GO:0042446
GO:2000034,GO:0080050
GO:0048480,GO:0003006
GO:0048479,GO:0048856
GO:0002009,GO:0060429
GO:0010352,GO:0010351
GO:0009942,GO:0000578
GO:0030187,GO:0042435
GO:0010233,GO:0010232
GO:0008356,GO:0051301
GO:0051445,GO:0051726
GO:0033314,GO:0000278
GO:0002242,GO:0098542
GO:0019217,GO:0010565
GO:0097437,GO:0022611
GO:0005215,GO:0003674
GO:0033314,GO:0044818
GO:0072663,GO:0072594
GO:0071322,GO:1901701
GO:0034762,GO:0051049
GO:0044818,GO:0010972
GO:1905959,GO:1901421
GO:0010726,GO:0010310
GO:0044764,GO:0009987
GO:0010351,GO:0030001
GO:0001738,GO:0002009
GO:0010336,GO:0055088
GO:0010336,GO:0055081
GO:0010584,GO:0010208
GO:0055081,GO:0050801
GO:0010226,GO:0010038
GO:0052546,GO:0009664
GO:0015853,GO:0006863
GO:0032412,GO:0034765
GO:0007143,GO:0051321
GO:0055046,GO:0032501
GO:0000281,GO:0061640
GO:1903409,GO:0072593
GO:0005993,GO:0046352
GO:0080141,GO:0080140
GO:0035264,GO:0032501
GO:0008284,GO:0048522
GO:0010021,GO:1901137
GO:1902930,GO:0009889
GO:0009942,GO:0009793
GO:0007281,GO:0007276
GO:0048479,GO:0003006
GO:0009395,GO:0006644
GO:0019676,GO:0019740
GO:0005253,GO:0005216
GO:0002241,GO:0009608
GO:1903426,GO:0009889
GO:0007140,GO:0022412
GO:0007141,GO:0007140
GO:0005980,GO:0044247
GO:0010115,GO:0010565
GO:0048482,GO:0048445
GO:0019915,GO:0051235
GO:0010271,GO:1901404
GO:0010102,GO:0048527
GO:0010101,GO:0090697
GO:0010115,GO:0043455
GO:0006482,GO:0008214
GO:1902750,GO:1901988
GO:0007141,GO:0007127
GO:0048482,GO:0048481
GO:0045836,GO:0051785
GO:0006828,GO:0000041
GO:0007164,GO:0009653
GO:0051026,GO:0007131
GO:0015075,GO:0034220
GO:0051026,GO:0007129
GO:0033239,GO:0033238
GO:0006636,GO:0006633
GO:0009877,GO:0044403
GO:0009789,GO:0009967
GO:0019750,GO:0051644
GO:0080141,GO:0042304
GO:0009561,GO:0009553
GO:0034287,GO:0009730
GO:0051788,GO:0035966
GO:0010358,GO:0009965
GO:0051567,GO:0034968
GO:0045836,GO:0090068
GO:0036473,GO:0008219
GO:0045013,GO:0061985
GO:2000896,GO:0043170
GO:0008509,GO:0015075
GO:0010115,GO:0019747
GO:0014001,GO:0030154
GO:0090068,GO:0045787
GO:0045848,GO:0006808
GO:0140115,GO:0140352
GO:0046345,GO:0009687
GO:0010052,GO:0090627
GO:0008631,GO:0097193
GO:0007143,GO:0007292
GO:0033169,GO:0070076
GO:0035966,GO:0010033
GO:0019285,GO:0019695
GO:0010112,GO:0045088
GO:0051446,GO:0045787
GO:0009915,GO:0015770
GO:0030865,GO:0007010
GO:1903428,GO:1903426
GO:0044839,GO:0044770
GO:0016558,GO:0006625
GO:1903959,GO:0034765
GO:0015267,GO:0022803
GO:0006121,GO:0042775
GO:1903428,GO:2000379
GO:0097193,GO:0097190
GO:0010052,GO:0010103
GO:0045013,GO:0045990
GO:0048598,GO:0009653
GO:0034284,GO:0009743
GO:0009789,GO:0009787
GO:0019372,GO:0006631
GO:0010232,GO:0006810
GO:0043622,GO:0031122
GO:0010389,GO:1902749
GO:1901404,GO:0031329
GO:0045787,GO:0051726
GO:0010231,GO:0010162
GO:0019695,GO:0097164
GO:0003013,GO:0003008
GO:0005216,GO:0015075
GO:0048825,GO:0009793
GO:0009902,GO:0051667
GO:0051446,GO:2000243
GO:0009816,GO:0009814
GO:0044774,GO:0000278
GO:0061647,GO:0016570
GO:0061985,GO:0061984
GO:0031336,GO:0031335
GO:0019372,GO:0006690
GO:0007140,GO:0051321
GO:0046345,GO:0016107
GO:1902299,GO:0044786
GO:1900909,GO:0009892
GO:0045763,GO:0033239
GO:2000033,GO:2000034
GO:0034765,GO:0043269
GO:0033037,GO:0033036
GO:0032204,GO:0051052
GO:0052543,GO:0052545
GO:0010103,GO:0090626
GO:0010311,GO:0010102
GO:0010972,GO:0010389
GO:0048232,GO:0007276
GO:1902930,GO:0062012
GO:0009730,GO:0009593
GO:0007281,GO:0003006
GO:0051667,GO:0051656
GO:0009915,GO:0110126
GO:0009560,GO:0003006
GO:0010246,GO:0010395
GO:0071514,GO:0060255
GO:0044111,GO:0051704
GO:0110126,GO:0010233
GO:0010366,GO:0010364
